US-CA,California,40.019,-121.036,SPRING,99,ideal
US-CA,California,41.484,-120.764,SPRING,81,warm
US-CA,California,36.765,-120.901,SPRING,81,warm
US-CA,California,33.514,-117.604,SPRING,95,warm
US-CA,California,35.536,-118.651,SPRING (HOT),100,ideal
US-CA,California,37.083,-121.042,SPRING IN ONEILL FOREBAY,70,cold
US-CA,California,37.719,-118.735,SPRINGS,75,cold
US-CA,California,41.196,-120.475,SPRINGS,100,ideal
US-CA,California,37.929,-121.965,SPRINGS,100,ideal
US-CA,California,35.888,-116.258,SPRINGS,100,ideal
US-CA,California,36.495,-117.893,SPRINGS,86,warm
US-CA,California,37.635,-118.72,SPRINGS,72,cold
US-CA,California,43.513,-119.903,SPRINGS AT TECOLOTE TUNNEL,93,warm
US-CA,California,41.219,-120.066,SQUAW BATHS,106,hot
US-CA,California,38.49,-122.498,ST HELENA WHITE SULPHUR SPRING,97,ideal
US-CA,California,34.498,-119.341,STINGLEYS HOT SPRINGS,123,unsafe
US-CA,California,40.223,-122.747,STINKING SPRINGS,101,ideal
US-CA,California,39.002,-122.664,SULPHUR BANK,156,unsafe
US-CA,California,38.788,-122.777,SULPHUR CREEK,120,unsafe
US-CA,California,36.618,-121.845,SULPHUR HOT SPRING,100,ideal
US-CA,California,39.088,-122.525,SULPHUR SPRING,68,cold
US-CA,California,37.924,-122.046,SULPHUR SPRING,75,cold
US-CA,California,36.295,-120.985,SULPHUR SPRINGS,73,cold
US-CA,California,41.659,-123.319,SULPHUR SPRINGS,84,warm
US-CA,California,35.908,-120.367,TABLE MOUNTAIN (SPRING),88,warm
US-CA,California,36.234,-121.546,TASSAJARA HOT SPRINGS,144,unsafe
US-CA,California,35.871,-116.23,TECOPA HOT SPRINGS,118,unsafe
US-CA,California,33.551,-117.167,TEMECULA HOT SPRINGS,116,unsafe
US-CA,California,40.421,-121.375,TERMINAL GEYSER,205,unsafe
US-CA,California,38.802,-122.81,THE GEYSERS,214,unsafe
US-CA,California,38.225,-119.217,THE HOT SPRINGS,113,unsafe
US-CA,California,37.664,-118.802,THE TUB,167,unsafe
US-CA,California,40.58,-120.265,TIPTON SPRINGS,70,cold
US-CA,California,38.31,-122.053,TOLENAS SPRINGS,68,cold
US-CA,California,38.245,-119.205,TRAVERTINE HOT SPRINGS,180,unsafe
US-CA,California,36.441,-116.829,TRAVERTINE SPRINGS,90,warm
US-CA,California,40.238,-122.11,TUSCAN SPRINGS,86,warm
US-CA,California,34.228,-117.483,TYLERS BATH SPRING,92,warm
US-CA,California,36.83,-117.736,UPPER WARM SPRING,100,ideal
US-CA,California,32.97,-116.423,VALLECITOS SPRING,79,cold
US-CA,California,38.125,-122.188,VALLEJO WHITE SULPHUR SPRINGS,68,cold
US-CA,California,38.192,-120.827,VALLEY SPRINGS,75,cold
US-CA,California,39.166,-123.159,VICHY SPRINGS,85,warm
US-CA,California,34.502,-119.346,VICKERS HOT SPRINGS,124,unsafe
US-CA,California,36.117,-118.776,WARD SPRING,70,cold
US-CA,California,35.967,-116.931,WARM SPRING,100,ideal
US-CA,California,34.605,-118.561,WARM SPRING,92,warm
US-CA,California,41.16,-120.403,WARM SPRING,70,cold
US-CA,California,38.203,-119.118,WARM SPRING,77,cold
US-CA,California,41.252,-120.521,WARM SPRING,75,cold
US-CA,California,41.959,-120.936,WARM SPRING,100,ideal
US-CA,California,35.148,-118.783,WARM SPRING,100,ideal
US-CA,California,36.122,-117.217,WARM SULPHUR SPRINGS,80,temp
US-CA,California,33.284,-116.631,WARNER HOT SPRING,138,unsafe
US-CA,California,40.355,-120.257,WENDEL HOT SPRINGS,205,unsafe
US-CA,California,41.19,-120.383,WEST VALLEY RESERVOIR HOT SPRING,171,unsafe
US-CA,California,34.507,-119.291,WHEELER SPRINGS,102,ideal
US-CA,California,33.731,-118.348,WHITES POINT HOT SPRINGS,115,unsafe
US-CA,California,37.63,-118.808,WHITMORE HOT SPRINGS,95,warm
US-CA,California,39.039,-122.421,WILBUR SPRINGS,153,unsafe
US-CA,California,34.582,-119.044,WILLETT HOT SPRINGS,108,hot
US-CA,California,33.217,-115.58,WISTER MUD POT,100,ideal
US-CA,California,35.433,-118.478,YATES HOT SPRINGS,100,ideal
US-CA,California,39.922,-120.024,ZAMBONI HOT SPRINGS,108,hot
US-CA,California,38.755,-122.285,ZIM ZIM SPRING,70,cold
US-CA,California,38.773,-119.713,null,149,unsafe
US-CA,California,38.627,-119.504,null,100,ideal
US-CA,California,36.331,-121.843,null,114,unsafe
US-CA,California,41.208,-120.054,null,109,hot
US-CA,California,35.649,-120.687,null,108,hot
US-CA,California,38.777,-122.763,null,120,unsafe
US-CA,California,39.98,-120.064,null,108,hot
US-CA,California,37.667,-118.781,null,127,unsafe
US-CA,California,37.657,-118.764,null,120,unsafe
US-CO,Colorado,37.741,-107.034,ANTELOPE SPRING,90,warm
US-CO,Colorado,37.728,-107.054,BIRDSIE WARM SPRING,86,warm
US-CO,Colorado,38.653,-106.056,BROWNS CANYON WARM SPRING,77,cold
US-CO,Colorado,38.634,-106.072,BROWNS GROTTO WARM SPRING,73,cold
US-CO,Colorado,38.433,-105.261,CANON CITY HOT SPRINGS,104,ideal
US-CO,Colorado,38.272,-107.1,CEBOLLA HOT SPRINGS,106,hot
US-CO,Colorado,38.836,-106.825,CEMENT CREEK HOT SPRING,77,cold
US-CO,Colorado,39.012,-106.891,CONUNDRUM HOT SPRINGS,100,ideal
US-CO,Colorado,38.812,-106.226,COTTONWOOD HOT SPRINGS,136,unsafe
US-CO,Colorado,37.294,-105.784,DEXTER SPRING,68,cold
US-CO,Colorado,39.628,-107.106,DOTSERO WARM SPRINGS,90,warm
US-CO,Colorado,37.771,-108.091,DUNTON HOT SPRING,108,hot
US-CO,Colorado,39.932,-105.277,ELDORADO SPRINGS,79,cold
US-CO,Colorado,37.747,-108.117,GEYSER WARM SPRING,82,warm
US-CO,Colorado,39.548,-107.322,GLENWOOD SPRINGS,124,unsafe
US-CO,Colorado,39.017,-105.793,HARTSEL HOT SPRINGS,126,unsafe
US-CO,Colorado,38.732,-106.178,HORTENSE HOT SPRING,181,unsafe
US-CO,Colorado,40.073,-106.113,HOT SULPHUR SPRINGS,111,unsafe
US-CO,Colorado,39.739,-105.512,IDAHO SPRINGS,115,unsafe
US-CO,Colorado,40.467,-107.952,JUNIPER HOT SPRINGS,100,ideal
US-CO,Colorado,38.014,-108.054,LEMON HOT SPRING,91,warm
US-CO,Colorado,38.517,-106.515,LOWER WAUNITA HOT SPRINGS,167,unsafe
US-CO,Colorado,38.168,-105.924,MINERAL HOT SPRINGS,140,unsafe
US-CO,Colorado,38.733,-106.162,MOUNT PRINCETON HOT SPRINGS,133,unsafe
US-CO,Colorado,38.133,-107.736,ORVIS HOT SPRING,126,unsafe
US-CO,Colorado,38.021,-107.672,OURAY HOT SPRINGS,156,unsafe
US-CO,Colorado,37.263,-107.011,PAGOSA SPRINGS,136,unsafe
US-CO,Colorado,37.752,-108.131,PARADISE WARM SPRING,115,unsafe
US-CO,Colorado,39.227,-107.224,PENNY HOT SPRINGS,133,unsafe
US-CO,Colorado,37.313,-107.344,PIEDRA RIVER HOT SPRINGS,108,hot
US-CO,Colorado,37.453,-107.803,PINKERTON HOT SPRINGS,90,warm
US-CO,Colorado,38.498,-106.076,PONCHA HOT SPRINGS,160,unsafe
US-CO,Colorado,37.511,-106.945,RAINBOW HOT SPRINGS,104,ideal
US-CO,Colorado,38.816,-106.873,RANGER HOT SPRING,81,warm
US-CO,Colorado,39.164,-106.062,RHODES WARM SPRING,75,cold
US-CO,Colorado,40.559,-106.849,ROUTT HOT SPRINGS,147,unsafe
US-CO,Colorado,37.751,-106.317,SHAW SPRINGS,86,warm
US-CO,Colorado,39.552,-107.412,SOUTH CANYON HOT SPRINGS,118,unsafe
US-CO,Colorado,40.483,-106.827,STEAMBOAT SPRINGS,102,ideal
US-CO,Colorado,37.033,-106.805,STINKING SPRINGS,81,warm
US-CO,Colorado,38.479,-105.891,SWISSVALE WARM SPRINGS,82,warm
US-CO,Colorado,37.4,-107.849,TRIPP HOT SPRINGS,111,unsafe
US-CO,Colorado,38.514,-106.508,UPPER WAUNITA HOT SPRINGS,176,unsafe
US-CO,Colorado,38.192,-105.816,VALLEY VIEW HOT SPRINGS,99,ideal
US-CO,Colorado,37.747,-106.831,WAGON WHEEL GAP HOT SPRINGS,135,unsafe
US-CO,Colorado,38.485,-105.91,WELLSVILLE WARM SPRING,91,warm
US-FL,Florida,27.074,-82.233,LITTLE SALT SPRING,81,warm
US-FL,Florida,27.06,-82.261,WARM MINERAL SPRINGS (BIG SALT SPR),86,warm
US-GA,Georgia,32.92,-84.438,BARKER SPRING,73,cold
US-GA,Georgia,33.037,-84.374,LIFSEY SPRING,79,cold
US-GA,Georgia,32.862,-84.65,PARKMAN SPRING,77,cold
US-GA,Georgia,33.018,-84.327,TAYLOR SPRING,75,cold
US-GA,Georgia,32.964,-84.499,THUNDERING SPRING,75,cold
US-GA,Georgia,32.873,-84.547,TOM BROWN SPRING,68,cold
US-GA,Georgia,32.893,-84.69,WARM SPRINGS,88,warm
US-HI,Hawaii,19.593,-154.928,AKINS SPRING,84,warm
US-HI,Hawaii,19.46,-154.847,ISAAC HALE PARK SPRING,97,ideal
US-HI,Hawaii,19.466,-154.943,STEAM VENTS,108,hot
US-HI,Hawaii,19.434,-155.272,STEAM VENTS,108,hot
US-HI,Hawaii,19.373,-155.188,STEAM VENTS,108,hot
US-HI,Hawaii,19.486,-155.598,STEAM VENTS,108,hot
US-HI,Hawaii,19.421,-155.62,STEAM VENTS,108,hot
US-HI,Hawaii,19.407,-155.277,STEAM VENTS,108,hot
US-HI,Hawaii,19.39,-155.311,STEAM VENTS,108,hot
US-HI,Hawaii,19.201,-155.384,WAIWELAWELA POINT SPRING,90,warm
US-HI,Hawaii,19.496,-154.876,WARM VAPOR,100,ideal
US-ID,Idaho,43.038,-112.004,ALKALI FLATS WARM SPRING,93,warm
US-ID,Idaho,43.227,-111.109,ALPINE WARM SPRING,99,ideal
US-ID,Idaho,44.64,-116.045,ARLING HOT SPRING,90,warm
US-ID,Idaho,42.405,-114.142,ARTESIAN CITY HOT SPRINGS,99,ideal
US-ID,Idaho,44.091,-111.458,ASHTON WARM SPRING,79,cold
US-ID,Idaho,43.811,-115.116,ATLANTA HOT SPRINGS,140,unsafe
US-ID,Idaho,44.621,-115.985,BADLEY WARM SPRING,100,ideal
US-ID,Idaho,42.688,-114.826,BANBURY HOT SPRING,138,unsafe
US-ID,Idaho,44.269,-113.449,BARNEY HOT SPRINGS,82,warm
US-ID,Idaho,43.293,-114.908,BARRONS HOT SPRING,167,unsafe
US-ID,Idaho,45.512,-115.046,BARTH HOT SPRINGS,140,unsafe
US-ID,Idaho,44.264,-114.818,BASIN CREEK HOT SPRING,133,unsafe
US-ID,Idaho,43.718,-115.563,BASSET HOT SPRING,108,hot
US-ID,Idaho,42.133,-111.928,BATTLE CREEK HOT SPRINGS,183,unsafe
US-ID,Idaho,43.603,-115.07,BAUMGARTNER HOT SPRING,111,unsafe
US-ID,Idaho,42.115,-111.264,BEAR LAKE HOT SPRINGS,118,unsafe
US-ID,Idaho,44.445,-115.239,BEAR VALLEY HOT SPRING,100,ideal
US-ID,Idaho,44.523,-114.173,BEARDSLEY HOT SPRINGS,109,hot
US-ID,Idaho,44.465,-116.037,BELVIDERE HOT SPRING,111,unsafe
US-ID,Idaho,45.307,-114.338,BIG CREEK HOT SPRINGS,199,unsafe
US-ID,Idaho,44.64,-113.504,BIG EIGHTMILE CREEK WARM SPRING,91,warm
US-ID,Idaho,43.701,-114.738,BIG SMOKEY HOT SPRING,108,hot
US-ID,Idaho,44.454,-112.696,BIG SPRING,73,cold
US-ID,Idaho,44.77,-115.663,BILLY HOT SPRING,108,hot
US-ID,Idaho,42.928,-111.592,BLACKFOOT RESERVOIR WARM SPRING,72,cold
US-ID,Idaho,42.986,-111.743,BLACKFOOT RIVER WARM SPRING,79,cold
US-ID,Idaho,42.107,-113.39,BLM WELL (FRAZIER HOT SPRING),203,unsafe
US-ID,Idaho,44.364,-115.856,BOILING SPRINGS,185,unsafe
US-ID,Idaho,44.157,-115.314,BONNEVILLE HOT SPRINGS,185,unsafe
US-ID,Idaho,45.201,-116.312,BOULDER CREEK SPRING,82,warm
US-ID,Idaho,43.54,-115.288,BRIDGE HOT SPRINGS,138,unsafe
US-ID,Idaho,43.21,-111.495,BROCKMAN CREEK HOT SPRING,95,warm
US-ID,Idaho,43.779,-115.486,BROWN CREEK HOT SPRING,122,unsafe
US-ID,Idaho,42.798,-115.742,BRUNEAU HOT SPRING,106,hot
US-ID,Idaho,42.779,-115.715,BUCKAROO HOT SPRING,109,hot
US-ID,Idaho,44.43,-115.762,BULL CREEK HOT SPRINGS,108,hot
US-ID,Idaho,45.277,-115.912,BURGDORF HOT SPRINGS,113,unsafe
US-ID,Idaho,44.416,-116.031,CABARTON HOT SPRING,160,unsafe
US-ID,Idaho,44.398,-115.149,CAPE HORN WARM SPRINGS,95,warm
US-ID,Idaho,44.583,-116.112,CASCADE RESERVOIR HOT SPRING,108,hot
US-ID,Idaho,43.561,-114.415,CLARENDON HOT SPRINGS,126,unsafe
US-ID,Idaho,42.333,-111.716,CLEVELAND HOT SPRINGS,151,unsafe
US-ID,Idaho,46.466,-114.939,COLGATE WARM SPRINGS,106,hot
US-ID,Idaho,43.327,-113.918,CONDIE HOT SPRINGS,124,unsafe
US-ID,Idaho,44.045,-115.842,CORDER HOT SPRING,131,unsafe
US-ID,Idaho,44.669,-116.305,COUNCIL MTN HOT SPRINGS,154,unsafe
US-ID,Idaho,44.211,-116.71,COVE CREEK HOT SPRING,131,unsafe
US-ID,Idaho,45.431,-116.015,COW FLATS HOT SPRING,138,unsafe
US-ID,Idaho,44.785,-114.855,COX HOT SPRINGS,131,unsafe
US-ID,Idaho,43.129,-115.34,COYOTE HOT SPRING,135,unsafe
US-ID,Idaho,44.306,-116.745,CRANE CREEK HOT SPRINGS,198,unsafe
US-ID,Idaho,44.72,-114.016,CRONKS CANYON HOT SPRING,115,unsafe
US-ID,Idaho,44.516,-115.295,DAGGER CREEK HOT SPRING,110,hot
US-ID,Idaho,44.051,-115.829,DAN HODGES HOT SPRING,140,unsafe
US-ID,Idaho,44.06,-115.819,DANSKIN CREEK HOT SPRING,106,hot
US-ID,Idaho,44.382,-115.841,DASH CREEK HOT SPRINGS,138,unsafe
US-ID,Idaho,44.092,-116.052,DEER HOT SPRINGS,176,unsafe
US-ID,Idaho,44.717,-115.703,DOLLAR CREEK WARM SPRING,68,cold
US-ID,Idaho,44.044,-115.851,DONLAY RANCH HOT SPRING,131,unsafe
US-ID,Idaho,42.388,-112.085,DOWNATA HOT SPRINGS,109,hot
US-ID,Idaho,42.102,-113.632,DURFEE SPRING,102,ideal
US-ID,Idaho,43.789,-115.434,DUTCH FRANK HOT SPRING,149,unsafe
US-ID,Idaho,43.779,-114.539,EASLEY HOT SPRINGS,100,ideal
US-ID,Idaho,43.423,-114.627,ELK CREEK HOT SPRING,126,unsafe
US-ID,Idaho,44.245,-114.885,ELKHORN HOT SPRING,136,unsafe
US-ID,Idaho,43.66,-111.715,ELKHORN WARM SPRING,72,cold
US-ID,Idaho,44.531,-116.754,FAIRCHILD HOT SPRING,126,unsafe
US-ID,Idaho,43.423,-111.414,FALL CREEK MINERAL SPRINGS,77,cold
US-ID,Idaho,44.896,-114.563,FORGE CREEK HOT SPRINGS,108,hot
US-ID,Idaho,44.661,-114.652,FOSTER RANCH HOT SPRINGS,135,unsafe
US-ID,Idaho,43.414,-116.707,GIVENS HOT SPRINGS,117,unsafe
US-ID,Idaho,44.4,-115.82,GOAT HOT SPRINGS,108,hot
US-ID,Idaho,44.676,-115.943,GOLD FORK HOT SPRING,127,unsafe
US-ID,Idaho,44.905,-113.929,GOLDBUG HOT SPRING,113,unsafe
US-ID,Idaho,44.16,-115.167,GRANDJEAN HOT SPRING,108,hot
US-ID,Idaho,43.803,-115.401,GRANITE CREEK HOT SPRING,131,unsafe
US-ID,Idaho,42.085,-113.564,GRAPE CREEK WARM SPRING,72,cold
US-ID,Idaho,44.392,-115.834,GROUND HOG HOT SPRINGS,100,ideal
US-ID,Idaho,43.684,-114.41,GUYER HOT SPRINGS,158,unsafe
US-ID,Idaho,43.506,-114.354,HAILEY HOT SPRINGS,131,unsafe
US-ID,Idaho,44.077,-115.553,HAVEN LODGE HOT SPRING,147,unsafe
US-ID,Idaho,43.644,-111.687,HEISE HOT SPRINGS,120,unsafe
US-ID,Idaho,42.911,-111.556,HENRY WARM SPRING,86,warm
US-ID,Idaho,43.831,-116.396,HIGHLAND LAND CO WARM SPRING,73,cold
US-ID,Idaho,44.847,-115.696,HOLDOVER HOT SPRING,117,unsafe
US-ID,Idaho,45.503,-114.463,HORSE CREEK HOT SPRINGS,109,hot
US-ID,Idaho,44.836,-114.79,HOSPITAL HOT SPRING,115,unsafe
US-ID,Idaho,44.9,-115.505,HOT CREEK WARM SPRING,97,ideal
US-ID,Idaho,44.054,-115.907,HOT SPRING CAMPGROUND,124,unsafe
US-ID,Idaho,43.155,-115.518,HOT SPRINGS,158,unsafe
US-ID,Idaho,42.692,-114.859,HOT SULPHUR (MIRACLE HOT) SPRINGS,131,unsafe
US-ID,Idaho,43.047,-114.929,HOT SULPHUR LAKE,81,warm
US-ID,Idaho,42.762,-115.739,INDIAN BATHTUB HOT SPRINGS,99,ideal
US-ID,Idaho,44.799,-115.129,INDIAN CREEK HOT SPRING,190,unsafe
US-ID,Idaho,42.333,-115.65,INDIAN HOT SPRINGS,160,unsafe
US-ID,Idaho,42.725,-112.872,INDIAN SPRINGS,90,warm
US-ID,Idaho,46.463,-114.872,JERRY JOHNSON HOT SPRINGS,118,unsafe
US-ID,Idaho,44.495,-116.732,KEITHLY WARM SPRING,86,warm
US-ID,Idaho,42.339,-112.436,KENT WARM SPRING,75,cold
US-ID,Idaho,44.072,-115.543,KIRKHAM HOT SPRINGS,149,unsafe
US-ID,Idaho,44.971,-116.203,KRIGBAUM HOT SPRINGS,109,hot
US-ID,Idaho,44.831,-115.215,KWISKWIS HOT SPRING,156,unsafe
US-ID,Idaho,42.625,-113.107,LAKE WALCOTT HOT SPRING,70,cold
US-ID,Idaho,44.586,-116.63,LAKEY HOT SPRING,158,unsafe
US-ID,Idaho,43.116,-115.305,LATTY HOT SPRING,144,unsafe
US-ID,Idaho,42.621,-112.008,LAVA HOT SPRINGS,113,unsafe
US-ID,Idaho,43.817,-115.046,LEGGIT CREEK HOT SPRING,108,hot
US-ID,Idaho,45.07,-115.826,LICK CREEK WARM SPRING,91,warm
US-ID,Idaho,44.145,-112.554,LIDY HOT SPRINGS,124,unsafe
US-ID,Idaho,43.605,-114.948,LIGHTFOOT HOT SPRINGS,133,unsafe
US-ID,Idaho,44.382,-114.088,LITTLE ANTELOPE FLAT WARM SPRING,93,warm
US-ID,Idaho,43.724,-115.604,LOFTUS HOT SPRING,129,unsafe
US-ID,Idaho,42.865,-116.368,LOWER BIRCH SPRING,77,cold
US-ID,Idaho,43.974,-114.499,LOWER BOWERY HOT SPRING,129,unsafe
US-ID,Idaho,42.767,-115.725,LOWER INDIAN BATHTUB HOT SPRINGS,108,hot
US-ID,Idaho,44.799,-114.806,LOWER LOON CREEK HOT SPRING,120,unsafe
US-ID,Idaho,42.013,-114.504,MAGIC HOT SPRINGS,109,hot
US-ID,Idaho,43.328,-114.399,MAGIC HOT SPRINGS,163,unsafe
US-ID,Idaho,42.173,-112.239,MALAD WARM SPRING,77,cold
US-ID,Idaho,42.308,-111.707,MAPLE GROVE HOT SPRINGS,172,unsafe
US-ID,Idaho,42.447,-113.523,MARSH CREEK HOT SPRING,104,ideal
US-ID,Idaho,42.449,-113.511,MARSH GULLY HOT SPRINGS,106,hot
US-ID,Idaho,46.006,-115.021,MARTEN HOT SPRINGS,108,hot
US-ID,Idaho,44.813,-115.123,MIDDLE FORK INDIAN CREEK HOT SPRING,162,unsafe
US-ID,Idaho,43.363,-113.779,MILFORD SWEAT HOT SPRING,111,unsafe
US-ID,Idaho,44.642,-115.693,MOLLYS HOT SPRING,138,unsafe
US-ID,Idaho,43.588,-115.988,MORES CREEK HOT SPRING,108,hot
US-ID,Idaho,44.26,-114.838,MORMON BEND HOT SPRING,100,ideal
US-ID,Idaho,44.951,-114.704,MORMON RANCH WARM SPRING,108,hot
US-ID,Idaho,43.255,-114.829,MORMON RESERVOIR WARM SPRING,100,ideal
US-ID,Idaho,42.374,-111.726,MOUND VALLEY WARM SPRING,100,ideal
US-ID,Idaho,42.032,-115.363,MURPHY HOT SPRINGS,126,unsafe
US-ID,Idaho,42.337,-114.509,NAT-SOO-PAH WARM SPRING,97,ideal
US-ID,Idaho,43.755,-115.571,NINEMEYER HOT SPRINGS,169,unsafe
US-ID,Idaho,42.173,-113.861,OAKLEY HOT SPRING,118,unsafe
US-ID,Idaho,44.354,-117.071,OLD HOMESTEAD WARM SPRING,100,ideal
US-ID,Idaho,44.652,-114.734,OWEN CABIN HOT SPRING,133,unsafe
US-ID,Idaho,45.344,-114.463,OWL CREEK HOT SPRINGS,122,unsafe
US-ID,Idaho,43.553,-115.267,PARADISE HOT SPRINGS,126,unsafe
US-ID,Idaho,42.426,-111.378,PESCADERO WARM SPRING,79,cold
US-ID,Idaho,43.99,-114.8,PIERSON HOT SPRINGS,109,hot
US-ID,Idaho,43.791,-111.435,PINCOCK (GREEN CANYON) HOT SPRINGS,111,unsafe
US-ID,Idaho,44.062,-115.685,PINE FLAT HOT SPRINGS,138,unsafe
US-ID,Idaho,44.721,-115.207,PISTOL CREEK HOT SPRINGS,115,unsafe
US-ID,Idaho,42.156,-112.348,PLEASANTVIEW WARM SPRINGS,77,cold
US-ID,Idaho,42.637,-114.892,POISON SPRINGS,108,hot
US-ID,Idaho,43.76,-115.56,POOL CREEK HOT SPRING,108,hot
US-ID,Idaho,42.781,-111.983,PORTNEUF RIVER WARM SPRING,93,warm
US-ID,Idaho,43.576,-114.83,PREIS HOT SPRING,106,hot
US-ID,Idaho,42.025,-112.226,PRICES WARM SPRING,77,cold
US-ID,Idaho,46.235,-114.707,PROSPECTOR HOT SPRINGS,108,hot
US-ID,Idaho,43.831,-115.192,QUEENS RIVER HOT SPRING,108,hot
US-ID,Idaho,43.605,-115.664,RATTLESNAKE HOT SPRING,133,unsafe
US-ID,Idaho,45.788,-115.198,RED RIVER HOT SPRINGS,131,unsafe
US-ID,Idaho,45.416,-116.172,RIGGINS HOT SPRINGS,106,hot
US-ID,Idaho,44.247,-114.676,ROBINSON BAR HOT SPRINGS,131,unsafe
US-ID,Idaho,42.545,-112.906,ROCKLAND WARM SPRINGS,100,ideal
US-ID,Idaho,44.253,-115.891,ROCKY CANYON HOT SPRINGS,120,unsafe
US-ID,Idaho,44.101,-114.865,ROSALYS WARM SPRING,106,hot
US-ID,Idaho,43.951,-116.353,ROYSTONE HOT SPRINGS,151,unsafe
US-ID,Idaho,45.852,-114.937,RUNNING WARM SPRINGS,106,hot
US-ID,Idaho,43.367,-113.884,RUSH WARM SPRING,72,cold
US-ID,Idaho,43.805,-114.585,RUSSIAN JOHN HOT SPRING,100,ideal
US-ID,Idaho,44.16,-115.177,SACAJAWEA HOT SPRINGS,153,unsafe
US-ID,Idaho,42.704,-114.856,SALMON FALLS HOT SPRING,153,unsafe
US-ID,Idaho,45.095,-113.836,SALMON HOT SPRING,113,unsafe
US-ID,Idaho,42.24,-113.588,SEARS SPRING,84,warm
US-ID,Idaho,45.17,-115.807,SECESH HOT SPRING,108,hot
US-ID,Idaho,45.013,-113.605,SHARKEY HOT SPRING,126,unsafe
US-ID,Idaho,43.696,-115.658,SHEEP CREEK BRIDGE HOT SPRING,142,unsafe
US-ID,Idaho,45.035,-115.561,SHEEP CREEK HOT SPRING,136,unsafe
US-ID,Idaho,44.628,-115.197,SHEEPEATER HOT SPRINGS,108,hot
US-ID,Idaho,44.628,-114.601,SHOWER BATH SPRINGS,122,unsafe
US-ID,Idaho,44.33,-115.802,SILVER CREEK HOT SPRING,102,ideal
US-ID,Idaho,43.647,-114.816,SKILLERN HOT SPRINGS,140,unsafe
US-ID,Idaho,44.171,-114.624,SLATE CREEK HOT SPRING,122,unsafe
US-ID,Idaho,43.72,-115.617,SMITH CABIN HOT SPRING,138,unsafe
US-ID,Idaho,45.042,-114.616,SNOWSHOE JOHNSONS HOT SPRING,108,hot
US-ID,Idaho,42.657,-111.604,SODA SPRINGS,82,warm
US-ID,Idaho,44.632,-115.697,SOUTH FORK PLUNGE,129,unsafe
US-ID,Idaho,42.119,-111.928,SQUAW HOT SPRINGS,163,unsafe
US-ID,Idaho,44.224,-114.929,STANLEY HOT SPRING,106,hot
US-ID,Idaho,46.316,-115.258,STANLEY HOT SPRINGS,120,unsafe
US-ID,Idaho,44.853,-116.442,STARKEY HOT SPRINGS,131,unsafe
US-ID,Idaho,42.655,-111.643,STEAMBOAT HOT SPRING,88,warm
US-ID,Idaho,45.152,-116.296,STINKY WARM SPRING,88,warm
US-ID,Idaho,43.788,-115.444,STRAIGHT CREEK HOT SPRING,144,unsafe
US-ID,Idaho,46.138,-115.09,STUART HOT SPRINGS,108,hot
US-ID,Idaho,44.254,-114.443,SULLIVAN HOT SPRINGS,106,hot
US-ID,Idaho,44.554,-115.301,SULPHUR CREEK HOT SPRING,108,hot
US-ID,Idaho,44.585,-115.072,SULPHUR CREEK HOT SPRING,108,hot
US-ID,Idaho,44.268,-114.748,SUNBEAM HOT SPRINGS,169,unsafe
US-ID,Idaho,44.733,-115.018,SUNFLOWER FLAT HOT SPRING,109,hot
US-ID,Idaho,44.73,-114.993,SUNFLOWER HOT SPRINGS,149,unsafe
US-ID,Idaho,43.972,-116.325,SWEET WARM SPRING,68,cold
US-ID,Idaho,42.957,-112.458,TADPOLE WARM SPRING,68,cold
US-ID,Idaho,43.607,-111.189,TAYLOR SPRINGS,68,cold
US-ID,Idaho,44.914,-115.722,TEAPOT HOT SPRING,142,unsafe
US-ID,Idaho,43.677,-116.208,TERTELING HOT SPRINGS,106,hot
US-ID,Idaho,44.721,-115.01,THOMAS CREEK RANCH HOT SPRING,138,unsafe
US-ID,Idaho,43.161,-116.332,THOMAS FLATS WARM SPRING,75,cold
US-ID,Idaho,42.015,-114.237,THOROUGHBRED WARM SPRINGS,69,cold
US-ID,Idaho,43.5,-115.308,TOWNE CREEK WARM SPRING,75,cold
US-ID,Idaho,44.626,-115.749,TRAIL CREEK HOT SPRING,122,unsafe
US-ID,Idaho,42.337,-111.726,TREASURETON HOT SPRINGS,95,warm
US-ID,Idaho,43.038,-114.988,TSCHANNE HOT SPRING,109,hot
US-ID,Idaho,43.671,-115.696,TWIN SPRINGS,151,unsafe
US-ID,Idaho,44.645,-114.739,UPPER LOON CREEK HOT SPRINGS,145,unsafe
US-ID,Idaho,43.738,-115.583,VAUGHN HOT SPRING,154,unsafe
US-ID,Idaho,44.568,-115.695,VULCAN HOT SPRINGS,190,unsafe
US-ID,Idaho,43.383,-114.931,WARDROP HOT SPRING,147,unsafe
US-ID,Idaho,43.641,-114.487,WARFIELD HOT SPRING,124,unsafe
US-ID,Idaho,44.639,-115.671,WARM LAKE SPRINGS,100,ideal
US-ID,Idaho,43.816,-115.863,WARM SPRINGS,108,hot
US-ID,Idaho,44.257,-112.639,WARM SPRINGS,84,warm
US-ID,Idaho,44.154,-115.993,WARM SPRINGS CREEK HOT SPRINGS,167,unsafe
US-ID,Idaho,43.823,-115.327,WEATHERBY HOT SPRING,113,unsafe
US-ID,Idaho,46.464,-115.035,WEIR CREEK HOT SPRINGS,117,unsafe
US-ID,Idaho,44.306,-117.042,WEISER WARM SPRINGS,72,cold
